text,label
"La globalización y su influencia sobre las políticas de bienestar. Todos los autores están de acuerdo en la pérdida de autonomía de los gobiernos nacionales, ya que la globalización ha reducido su capacidad histórica para regular la economía y las políticas sociales nacionales. Los Estados se ven obligados a competir por atraer las inversiones de las multinacionales, lo que condiciona a un país, para ser competitivo, a sacrificar sus actuales niveles de cohesión social, independencia, libertad política y Bienestar social. Pero discrepan al valorar estos procesos. Los neoliberales valoran positivamente la reducción del control estatal sobre la economía, la desregulación y la privatización de los servicios, el desmantelamiento de los sistemas de protección social, dado que las políticas de protección al desempleo impiden la financiación de las políticas activas de empleo. Otros autores denuncian que los ajustes fiscales de los Estados nacionales han afectado en gran medida las políticas de bienestar",1
"Existen diferentes programas que brindan asesoría, como los Oír (Centros de Orientación, Información y Referenciación, teléfono 195 o en el 3444630 extensión 2028), del Departamento Administrativo de Bienestar social. Las Unidades de Atención Integral de Prevención de la Drogadicción y la Farmacodependencia, del Ministerio de Salud (Uaicas) en Santa Marta, Lérida, Manizales, Neiva, San Andrés y Bucaramanga. Los Centros de Salud Mental (programas comunitarios en Antioquia, Risaralda, Atlántico, Cundinamarca y Quindío), en el 125 de la Secretaría Distrital de Salud, en la Unidad Coordinadora de Prevención Integral (UCPI) de la Alcaldía Mayor de Bogotá, en las Seccionales de Salud del país, y en entidades privadas como Fundar, para citar otros ejemplos.",0
"Los pobres (rurales y urbanos); los Ministerios de Educación, Bienestar social, medio ambiente, desarrollo, información...; las autoridades locales, los gobiernos nacionales y regionales; comités de desarrollo sostenible, la Agenda Local 21; ONGs nacionales y regionales; organizaciones comunitarias; cámaras de comercio e industrias; iglesias; medios de comunicación...",0
"Mientras el gobierno trabaja en ese plano global, el Ministerio de Sanidad y Bienestar social, resalta las dificultades y obstáculos existentes en el desarrollo del sector, en cuanto a la lucha contra el paludismo, control y erradicación de enfermedades endémicas, la formación de recursos humanos de calidad, el fortalecimiento del sector; la lucha contra las ITS y el VIH/SIDA; la rehabilitación, construcción y equipamiento de los centros sanitarios nacionales, etc.",0
"En este nuevo paso ha preferido crear en el seno del Ministerio de Sanidad y Bienestar social, una nueva revista, con la denominación ""la cartera de Sanidad"" que se encargará de extender las tácticas provistas. Lo que parece ser que las campañas nacionales que ha venido desarrollando a través del departamento en cuestión, los resultados parece no satisfacen en la evaluación, lo mismo supone con los periódicos y otros medios que ha estado empleando. Que por eso en esta nueva fase de la estrategia, en su filosofía ha preferido cambiar de táctica y caminar con una revista propia para alcanzar el reto del desarrollo de las prevenciones de las enfermedades consumidas a la ignorancia del comportamiento de las fuerzas y dinámicas de la propia naturaleza.",1
"La encuesta confirma la prevalencia del valor cultural para confiar al intervencionismo estatal en todos los aspectos de la vida. Es el Estado Mexicano el principal responsable del Bienestar social (49%9 y en su gobierno encuentran el factor fundamental de solución (52%) y cambio (44%) a los problemas económicos y sociales. Solamente el 15% de mexicanos consideran que es una tarea importante del Estado, la administración de empresas del sector público.",0
"Se conceptualiza a la política social como el conjunto de directrices, orientaciones, criterios y lineamientos conducentes a la preservación y elevación del Bienestar social, procurando que los beneficios del desarrollo alcancen a todas las capas de la sociedad con la mayor equidad.",0
"Maingnon señala que existe una diversidad de definiciones de política social que presentan diferentes posiciones tomando en cuenta sus objetivos, extensión y límites; agrupándolas en atención a ello en dos. Primero están las definiciones que la limitan a los programas de Bienestar social y a las políticas que sustentan o conforman dichos programas. De acuerdo con ello, ""política social"" hace referencia a un conjunto de medidas que contribuyen al mejoramiento de una situación determinada, por lo tanto son políticas transitorias y sus objetivos son los de aminorar o de regular los embates de las políticas económicas. En otras palabras, la política social tiene que ver con las fallas de la política económica, es de carácter asistencial y se le asigna, por tanto, una función residual.",0
"- La procura de medios para realizar la salud, a través de políticas y programas sanitarios, el acceso a información y conocimiento, y a políticas y procesos de desarrollo que aseguren el Bienestar social y material de las personas y promuevan una mejor calidad de vida a lo largo de los ciclos que comprende ésta, tanto en lo personal como en los entornos familiares, sociales, económicos, ambientales, políticos y culturales.",0
"Luego, la declinación de las obras con la impronta del simbolismo de la revolución se da en un lapso más o menos prolongado a caballo del año 60, en el que por lo menos confluyen dos amplios procesos: a) el predominio de la arquitectura internacionalista, ligado tanto al incremento de la inexpresividad, o renuncia a los reclamos del lugar, al incremento de la infraestructura tecnológica que se extendió a la mayoría de las obras que priorizan el valor mercantil de las obras sobre la calidad que le identifica con los usuarios específicos, y b) el debilitamiento de los hilos de sujeción ideológica de las edificaciones del régimen, aún de aquéllas destinadas al uso popular, es decir, alejamiento temporal de la revolución como fuente generadora de la arquitectura destinada al Bienestar social, en estrecha relación, por supuesto, con el término del estado de bienestar.",0
"De su bello rostro en tres cuartos se desprendía una media sonrisa de fisga. En letras más pequeñas, se anunciaba que, por tratarse de un caso excepcional, el premio sería entregado en un acto público y solemne, presidido por el ministro de Bienestar social.",0
"Por si fuera poco, su cédula de identidad lleva el número 11.111. Cuanto más ataba cabos, más creía en que esto no podía ser fruto de la mera casualidad. El ministro seguía perorando. Había pasado de la exaltación de las virtudes ciudadanas encarnadas en don Régulo al elogio desmedido de la política de Bienestar social del Gobierno y leía una larga lista de obras, muchas inventadas, que se habían ejecutado, en parte, con los recursos provenientes de la Lotería Nacional de Beneficencia.",0
"Rafael les recordó que en la tarde debían visitar al ministro de Bienestar social que les esperaría en su despacho a las tres. Rafael decidió no acompañarlos, con la idea de no involucrarse de modo personal ya que él mismo había generado las citas con las autoridades y con sus colegas. Prefería que fuesen los mismos poblanos quienes dijeran lo que tuvieran que decir sin la apariencia de una especie de padrino, aunque más que eso, Rafael se había convertido en un ángel para estas personas humildes que habían llegado por primera vez a la ciudad grande buscando respuestas.",0
"De otro lado, quienes enfatizan la función social de las áreas protegidas, tampoco están exentos de estigmatizaciones y críticas. Se les critica que abogan por un Bienestar social no sostenible, al concentrarse tan solo en el valor de la biodiversidad como fuente local e inmediata de medios de subsistencia, sin medir los impactos que las actividades productivas puedan generar al medio natural y por ende, a la sociedad en su conjunto. Lo cierto es que, con todo y sus tendencias, la ""corriente de la función social"" sí suele reconocer los valores de la biodiversidad que interesan a los conservacionistas, por supuesto supeditados al alivio a la pobreza y el bienestar de las comunidades locales.",0
"El indicador del ascensor alumbra el número de los pisos. El interior rojo está forrado de espejos y multiplica su imagen al infinito. Eso la marea, fija la vista en el suelo.  El Aparato se detiene en el piso 13. El pasillo tiene linoleo gris, como de hospital. Una señora en shorts se asoma a la puerta del apartamento 13-A. Es la esposa de Fred, un norteamericano jubilado. No usa brasier y a través de la blusa se le notan los pechos bolsudos, los pezones negros. Su cara le recuerda los fríos de Minnesota; los ojos, su soledad de extranjera, los días desperdiciados frente a la televisión por cable, las economías domésticas, el optimismo pueril en la vejez, el té helado. Ladra un perro.",0
"-Mis palabras despertaron al maniático de su letargo. Mientras más le explicaba mis planes de matrimonio más sus ojos se llenaban de una ira que no le cabía en la cara. Temí por mi vida, preparé mi salida de su oficina, sin darle la espalda. ""Oh, vil criatura, ¿cómo osas arrebatarme a mi única hija? Nunca creí que un insecto tan vil se atreviera a trasponer la propiedad familiar"", manoteó sobre el escritorio y halló el Aparato telefónico. Me lo aventó. La voz de su interlocutor cayó al suelo. ""Bueno, bueno, le mandaré los documentos a la residencia oficial. Bueno, bueno"", continuó la conversación en el aire.",0
"Mientras la hélice gira y el Aparato se sustenta en el aire, Tásai observa el puente suspendido de Ojuela, con su sombra reptando en el arroyo. A lo lejos divisa a Gogosi corriendo por el camino, hasta que se queda atrás como un punto amarillo.",0
"Con sabor de sangre en la lengua, Tásai vislumbra abajo, a su derecha, la vía angosta de los trenes que se dirige a Coralillo entre cerros pétreos y campos arenosos. A la izquierda aprecia un caserío blanco, un rebaño de caballos salvajes y un Grand Marquis abandonado a la orilla de un camino. Cientos de ardillas vuelan sobre los matorrales, como si avanzaran en estampida hacia un poniente incendiado. De repente, el Aparato empieza a dar vueltas sobre un campamento militar con pistas de aterrizaje. Junto a una tienda, se perfilan las figuras de Tequila y Mezcal. Los mellizos están tirando flechas a los nopales. Las pencas, por efecto del veneno, se marchitan luego. A la orilla de la pista hay una ambulancia. Tiene la puerta trasera abierta. En el techo aparece una calavera estampada en lugar de cruz.",0
"El helicóptero, levantando polvo y despeinando mezquites, aterriza en un campo asfaltado. Cuando la hélice deja de girar, nacotecas armados saltan de la ambulancia y rodean el Aparato. Los gemelos apuntan con sus arcos al pasajero preso. Burlón, el piloto se asoma por la ventanilla para decir adiós con la mano a Tásai, quien es trasladado a empujones a la comandancia.",0
"A partir de ese momento todo en mi nueva vida sobrenatural empezó a cambiar, a acelerarse en fases que se distinguían perfectamente unas de otras pese a la rapidez con que se sucedían. Villeneuve se acercó a un mueble muy parecido a un minibar de un hotel cualquiera y sacó un refresco de manzana. Lo destapó, comenzó a beberlo directamente de la botella y apagó el monitor de vigilancia. Sin dejar de beber puso música. Una música que yo nunca había oído, o tal vez sí, pero entonces la escuché con atención y me pareció que era la primera vez: guitarras eléctricas, un piano, un saxo, algo triste y melancólico pero también fuerte, como si el espíritu del músico no diera su brazo a torcer. Me acerqué al Aparato con la esperanza de ver el nombre del músico en la tapa del compact disc pero no vi nada. Sólo el rostro de Villeneuve que en la penumbra me pareció extraño, como si al quedarse solo y beber el refresco de manzana se hubiera acalorado de improviso. Distinguí una gota de sudor en medio de su mejilla. Una gota minúscula que bajaba lentamente hacia el mentón. También creí percibir un ligero estremecimiento.",0
"Después Villeneuve dejó el vaso al lado del Aparato de música y se aproximó a mi cuerpo. Durante un rato me estuvo mirando como si no supiera qué hacer, lo cual no era cierto, o como si intentara adivinar qué esperanzas y deseos palpitaron alguna vez en aquel bulto envuelto en una funda de plástico que ahora tenía a su merced. Así permaneció un rato. Yo no sabía, siempre he sido un ingenuo, cuáles eran sus intenciones. Si lo hubiera sabido me habría puesto nervioso. Pero no lo sabía, de manera que me senté en uno de los confortables sillones de cuero que había en la habitación y esperé.",0
"Raquel: No se preocupe, así no más. Qué bonito el Aparato. (mira elAparatopor detrás, Pedro da vuelta la pantalla para que no lea lo que hay escrito) ¡y tiene pantalla!",0
"En efecto, el periódico El Venezolano en su número, correspondiente al 14 de diciembre anunciaba que el Señor Goñis traía un Aparato para hacer retratos. Permaneció cuatro meses en Venezuela, en el transcurso de los cuales anunciaba sistemáticamente (en la prensa de Caracas) que se hallaba en nuestro país para ""introducirnos este precioso invento del siglo XIX"". Más tarde, entre 1850 y 1851, ejercieron la fotografía, los norteamericanos Tots y Gross, S.L. Loomis, G.C. Crane y H. Robert.",0
"En ese sentido, cabe destacar que el manejo por parte de las autoridades españolas del Aparato político-administrativo y militar del Imperio, fue bastante acertado desde los preparativos de la expedición hasta los sucesos de Coro; hecho que contribuyó a neutralizar el fortalecimiento de la expedición. Las autoridades españolas hicieron un seguimiento impecable de la expedición; por ello, la ruta o posibles lugares de desembarco, ya eran del conocimiento de las autoridades de la Capitanía General antes de que la expedición se acercara a las costas. El patrullaje de los buques españoles, Argos y Ceres, no eran producto meramente de ejercicios de rutina, se trataba de algunas de las previsiones tomadas por las autoridades de la Capitanía para enfrentar la ya delatada expedición.",0
"La vimos a las siete de la noche, en la señal borrosa e imprecisa de nuestro Aparato, pero era suficiente para entender el clamor mas justo que hemos escuchado en mucho tiempo en los medios de comunicación.",0
"Cuando lo tuvo cerca y mientras Chou-Chou la observaba, extrajo de su amplio bolso de mano un pañizuelo confeccionado en la misma tela del atavío escocés. Una vez que estuvo el animal bajo su dominio, procedió a enjugarle delicadamente su Aparato urinario, al tiempo que le conversaba con ternura. Cumplida esa atención y habiéndole prohibido nuevas alzaduras de pata, le rindió su libertad.",0
"Su Excelencia conversa difícilmente y se tambalea un poco al cruzar el salón. ""Danielo, présteme el teléfono"". ""Por supuesto Excelencia, Rosario, márquele el número al Señor Embajador"". -""Cincuenta y treess veintisieeteeee, noventaa y cuatroooo, recita su Excelencia. ""Ya contestaron, dice Rosario"" -¿Hola? ¿Hola? ¿Cincuenta y tres, veintisiete, noventa y cuatro? Va a hablar el Sr. Embajador"". Su Excelencia toma el Aparato, -""Aló, ¿María?, soy yo. Sí soy yo, el Embajador. Oiga María"" pasea la mirada por entre los presentes. ""Estuve en La Rural, invité unas chicas a casa ! Sí, chicas, chicas. Las invité a tomar champaña y a probar caviar."" Su Excelencia escruta los presentes con sus ojos achispados. ",0
"Coronel Mejías: Pero, disculpe, mi general Maisanta, con todo respeto. Aquí, en San Fernando, ya tenemos telégrafo y hasta un teléfono. Ese, el que está sobre su escritorio. Con el teléfono los mensajes los podemos hacer llegar más rápido y usted mismo puede hablar con el general Hernández si lo desea, basta que levante el Aparato y le de vueltas a...",0
"La conexión de estas partes: la soldadura plateada y este pedazo de plástico verde ¿justifican el maravilloso fenómeno de la comunicación a distancia? ¿o es sólo otro pretexto para encubrir algo inexplicable e incomprensible, oscuro y por mucho tiempo oculto?... ¡sinergia! le dicen algunos; el total es mayor que la suma de las partes. cuando tu hablas a través de este Aparato el resultado es mayor, infinitamente mayor a lo que justifique o pueda explicar este montón de desechos (se ríe irónicamente) lo que ocurre allá (apunta al cielo) lo que ocurra acá (apunta hacia la tierra) lo que este ocurriendo por allí (apunta al público) y lo que ocurre aquí (apunta a la cabeza del dentista) e incluso lo que me esta ocurriendo aquí (se sienta se saca el calcetín y se rasca la planta del pie) incluso estos micromalditos hongos son indefinibles e insospechables para ustedes y vuestra lengua de mudos. Creo que el populacho es sabio cuando le dice ""cosa"" a las cosas (le pega con un calcetín al dentista, bota el calcetín sigue sin el zapato) ¿ahora me podrías decir quién eres tú?",0
"Quedó muy claro que la decisión de la Unión Soviética fue la de utilizar a Cuba como trampolín para expandir la lucha armada a los países de los tres continentes mediante movimientos revolucionarios que contasen con un adecuado Aparato militar para concretar dicha lucha. Cuba no sólo influyó en Latinoamérica, sino que envió numerosos efectivos a África (principalmente a Angola).",0
"- La ""Primera Conferencia de la Organización Latinoamericana de Solidaridad"" (OLAS), también realizada en Cuba entre el 30 de julio y el 10 de agosto de 1967, producto de la Tricontinental, es la que motorizó en forma efectiva la guerra revolucionaria en los países latinoamericanos. Su declaración final fue una verdadera proclama revolucionaria que en lo fundamental impulsó a los ya existentes movimientos subversivos a crear, junto con su Aparato político, unAparatomilitar. Dicha declaración termina diciendo:.",0
"Un poco antes de las doce, mientras miraba la ciudad de noche, con su vaso a medio llenar, convencido de que se sentía muy a gusto en su condición de solitario y evitando caer en su propia trampa de palabras, el teléfono volvió a sonar. Esta vez no hizo ningún intento por aproximarse al Aparato. Después de la consabida señal, una voz de mujer -la voz de Laura- le avisaba que si quería sumarse iban a estar en el bar de siempre y, después de un silencio en el que pudo reconocer algunas otras voces familiares, agregaba un ""sé que estás ahí"", luego otra pausa y finalmente un ""pesado, chao... ojalá vengas"".",0
"Laura no bebía jerez, y desde que Guillermo se fue, no había vuelto a comprarlo. Recién cuando llegaron a casa él pareció darse cuenta y no sabía qué hacer con la botella en sus manos, mientras le ayudaba a ordenar las cosas en la despensa. Ella tomó la botella y la dejó junto con las otras en el bar. El pareció aliviado y ella, en otro arranque de ternura, volvió a besarlo. Estaba en eso cuando sonó el teléfono. Guillermo alcanzó el Aparato y ella, por la cara de él, supo que se trataba de Javier. Le avisaba que no podría comer con ella esa noche porque su padre lo había llamado y necesitaba verlo. Contrariamente a otras veces, la suspensión del compromiso no la ofuscó, aunque no pudo evitar decir un par de pesadeces. Mientras hablaba, podía ver a Guillermo, al final del pasillo, sacando cosas de las bolsas y poniéndolas en la despensa.",0
"Acorralado no tuvo más remedio que pagar el 30% de enganche por un Aparato que aún no se decide a comprar, y cuando la tienda no tiene mucha actividad los vendedores le hacen bromas acerca de nuevos modelos y -siempre en broma- más de uno le ha ofrecido que alquile los aparatos una semana cada uno, mientras consigue decidirse por el que más le conviene.",0
"-¡No debo retroceder más! -chilló para sus adentros sin que el pánico se reflejara en su rostro sereno- no estoy preparado para entrar a mi adolescencia- quiso decir con su lengua pesada, pero el tequila, el sándalo, la hipnosis y el sonsonete del Aparato dominaron la situación y el marcapasos continuó inexorablemente marcando el tiempo en retroceso, y la hipnosis lo envolvió de nuevo en una bruma de recuerdos difíciles durmiéndose dócilmente.",0
"Una vez acomodado en su asiento preferido de pronto experimentó una leve molestia en la encía, y en seguida procedió a palparse el lugar con la punta de la lengua, suavemente, hasta sentir como la saliva adquiría un sabor metálico. Luego la molestia era mayor y una sutil presión interna comenzó a avivarse en su boca. Un tenue calorcito le corrió a través de la encía alojándose en alguna de las muelas superiores, en la parte trasera de la quijada, mientras en el Aparato de televisor se aclaraba la pantalla mostrando el programa deportivo donde justamente estaba por comenzar el principal partido de fútbol de la temporada.",0
"En seguida platicamos muy juntitos al lado de la música, que la ponga bajita por los vecinos, y eso que ella y yo apenas nos conocemos, por lo que no te muevas, me dijo, ya no quepo de tanto estar así y me voy a deshacer del suéter, y sí pude mirar porque aún le quedaba ropa, y mucha para mi cosmopolitismo, y eso que solamente se había tomado tequila y whisky y medio, y de abajo no daba señas de empezar a desvestirse, pero yo pasé por entre nosotros dos y despuecito por entre yo y ella y el Aparato de sonido el suéter que buscaba acomodarse en algún rincón con menos luz, pero nadie quería que lo olvidáramos, dijeron ella o yo, y ¡vaya!, ¡como ha cambiado la vida últimamente!, dijo ella y yo le creí que sí.",0
"Allan Buddier de ascendencia Creole concibe la autonomía como... ""un proceso a través del cual el pueblo elige a sus autoridades y el mismo pueblo tiene la oportunidad a través de sus autoridades electas para poder decidir el destino de la región"". Actualmente, la autonomía sólo funciona a partir del Aparato estatal creado para conducir la región, pero tiene muy poca representatividad ante la región, ya que funcionan de acuerdo a la orientación de los partidos políticos y no basándose en las necesidades reales de la población y de la región en materia legislativa.",0
"Con el botón de un Aparato negro que controlaba desde su silla de ruedas, abrió el portón. El cabello canoso y abundante le daba un aire de pillo, de merodeador; la frente era muy pequeña y las cejas tupidas, desordenadas. Los ojos opacos nadaban en una baba que debía secarse continuamente con la manga de la camisa; la nariz le caía firme hasta partir un descuidado bigote cano que se lamía regularmente. La boca y los dientes verduscos completaban un rostro sórdido, propio de aquellos seres condenados a la soledad y al abandono. Las manos eran ágiles, pero amenazadoras; la manta que cubría sus piernas insinuaba artefactos bajo la tela. Pero lo más llamativo de su figura eran unas piernas demasiado largas, que parecían ajenas a su cuerpo.",0
"En este sentido acusó a los legisladores de querer Arreglar todo con un plumazo, de no tener conocimiento amplio de las finanzas, o de anteponer los intereses partidistas sobre la salud financiera del país.",0
"Asimismo, señaló que las diferencias entre partidos políticos los ha llevado a hacer propuestas para elevar los ingresos mediante la modificación del marco macroeconómico en 2005, lo que representa una situación de cuidado, porque ""la idea de que todo se puede Arreglar con un plumazo, evidencia que no hay conocimiento de lo que representan las finanzas públicas, o simplemente pesan más los intereses partidistas que la salud financiera del país"".",0
"El viernes Maradona hizo su primera aparición pública, en el programa televisivo de Susana Giménez, por Telefé. Durante la entrevista aseguró que se retiró de la clínica con alta médica luego de asumir, bajo su absoluta responsabilidad, el compromiso de seguir con el tratamiento indicado por los médicos. ""Estuve pendiendo de un hilito entre la vida y la muerte"", admitió Maradona, quien anunció que se quedará en Buenos Aires hasta el fin de semana para Arreglar lo que desarregló su ex apoderado Guillermo Coppola y volver a poner cada cosa en su casillero.",0
"En otra parte de sus declaraciones, Maradona confesó que quiere asistir a los Juegos Olímpicos de Atenas y confirmó que se quedará en Buenos Aires hasta ""el fin de semana que viene"", que luego viajará a Cuba para Arreglar un par de cosas y también a la ciudad de Rimini, en Italia. Como final recordó que ama ""al Che (Guevara), a Fidel (Castro), pero no se olviden que soy argentino"".",0
"El titular de la Asociación de Industriales Metalúrgicos (Adimra), Manfredo Arheit, reconoció que el sector manufacturero tiene ineficiencias y depende de bajos salarios en términos de dólares. ""Con el dólar así, el margen se achica. Para los que no tienen una mochila de antes, no hay problema. Pero a los que mantienen deudas en dólares con proveedores del exterior, les queda poco margen para Arreglar su pasado"", agregó Arheit.",0
"El director Rubens Riotorto dijo a El País que la empresa fabricante confirmó que la pieza del acelerador lineal dañado se puede Arreglar en el país y a un costo razonable. Sin embargo, el Ministerio de Salud Pública (MSP) ya efectuó la denuncia penal para determinar responsabilidades en torno a una rotura que considera hecha de manera intencional.",0
"Esa situación, es el elemento creador del cuento y al mismo tiempo, del diálogo; siendo entonces el diálogo, el que se encarga de Arreglar todo lo demás, igual a como lo hace la gente en la calle cuando van hablando cualquier cosa.",0
"Ya después en el Hotel, empecé a Arreglar lo que andaba. Me fijé afuera, viendo por la ventana después. Había un ambiente humoso de lo mojado que estaba todo y más con los automóviles que divisaba desde arriba y que pasaban desparramando el agua de los charcos.",0
"Tenía ropa en remojo como hacía siempre Noemí. Lavaba sus cosas por la noche y las dejaba durante el día en remojo. Pero había varias prendas. No una solamente como cada mañana. Pensé que Noemí tenía la regla y sentí tranquilidad. Pensé por un segundo si era posible. Si una niña como Noemí sería capaz. Pensé en Salviatti y sentí mucho odio. Mucha rabia de que fuera a tocar a mi niña. Volví a mirar el bidé para estar segura de que había varias prendas. Sí. Había tres. No podía ser otra cosa. Noemí tenía que estar con su regla. Salí del baño y fui a mi alcoba a tender la cama y Arreglar un poco. Tenía que empezar consulta en la clínica a las nueve. Mientras extendía la sábana volví a pensar en los analgésicos. ""¿Noemí tuvo cólico el mes pasado?"", pensé, ""¿o fue mes bueno como dice ella?"". No pude acordarme. No pude estar segura. Tal vez no le había llegado la regla todavía. ",0
"Pese a que don Hermógenes exhibe en su local un letrero que anuncia altivo: ""Reparamos toda clase de equipos"", yo sé que mis solicitudes son las menos comunes. En las repisas hay varios equipos de disco compacto para automóvil que le encomiendan Arreglar. Hay un par de parlantes de alta fidelidad. Hay también una radiola RCA de 1940, pero tal vez es más bien parte del decorado porque siempre la he visto allí, a diferencia del resto de aparatos.",0
"La situación hoy es tan grave como hace un lustro. Los mayores impuestos y los escasos ahorros se han dirigido a financiar el aumento del gasto militar y los crecientes pagos de pensiones. Ni los insultos a las entidades multilaterales, ni las quejas contra la globalización cambiarán la realidad de que Colombia está al borde de la quiebra y no tiene con qué seguir pagando sus gastos. Colombia tendrá que Arreglar su situación fiscal en algún momento, ojalá pronto, pues el problema crece con el paso del tiempo.",0
"Lo cierto es que Patricio ya no está viviendo en la casa, se dieron un plazo de dos meses para Arreglar sus diferencias, una idea que a mí francamente me parece de un gusto horroroso, fatal-fatal. Te lo digo: es el peor error que puede cometer una mujer enamorada. Pero una no gana nada diciéndole las cosas a la Virginia, como todas mis hijas ella también tiene su carácter y no aguanta consejos. A mí me da una pena salvaje pensar en mis nietos; a Patricio lo estimo como yerno pero siempre me ha parecido un, ¿cómo decirlo para que no suene fuerte?, un simplón, un tipo sin metas en la vida. No como Marcialito, que lo más admirable que tiene son precisamente sus metas.",0
"En voz baja y con una entonación que sonaba a la de un profeta Knut Damsen terminó su discurso diciéndole que ""disfrute lo que pueda de la vida pues el final estaba cerca..."" Al escuchar semejante vaticinio Lucía quedó sorprendida pero al ver la seriedad de su interlocutor no pudo contener una carcajada. Al oírla el gnomo se encogió como las ostras cuando reciben un chorro de limón. Ella trató de Arreglar lo que había hecho y mostrándose en onda aclaró, ""hay ratos en que yo también tengo ganas de que todo se acabe, que esos personajes y esas noticias que nos atormentan se archiven para siempre..."" Knut Damsen no ocultaba su disgusto por la forma en que Lucía había reaccionado y, sin pensarlo mucho, decidió terminar la conversación ahí mismo. ",0
"-Como sea, pero hay que hablarlo cuanto antes. Son muchos detalles para Arreglar, Marquitos, permisos, pasaporte, los formularios. No te olvides de que te vas lejos -le acarició el pelo-. Mi nieto...",0
"Damiana llega primero, y corre a su habitación a refrescarse y Arreglar su rebelde cabellera. Crispín acude al llamado de la puerta y hace pasar al señorito a la sala. Conrado, manos en la espalda, se entretiene con una colección de abanicos españoles en una vitrina. Doña Encarnación aparece con las mejillas rojas de haber estado supervisando cerca del fogón.",0
"Por eso ella siempre tuvo moneda en efectivo; moneda limpia, brillante, de oro puro, que le servía para dispensar pequeños favores y cumplir pequeñas pasiones. Dinero para Arreglar iglesias, hacer mandas y devociones; para regalar dotes a adolescentes turbadas por el pecado y que así pudieran celebrar bodas con sus interesados maridos.",0
"También se trata del honor de la familia. Existe toda una histeria en torno al tema de mantener la Castidad de una muchacha antes del matrimonio. De modo que los padres quieren a sus hijas se casen antes de que algo pase, añade Kumari.",1
"Los hechos se iniciaron con una intervención suya, el viernes, en la llamada la Fiesta Nacional del Chivo. Mientras actuaba el grupo Coral Lutherieces que interpretaba una canción que -a su entender- parodiaba la Castidad sacerdotal, el religioso subió molesto al escenario y pidió que siguieran con otra canción, tras lo cual aseguró que una ""violación de la fe, que es diez mil veces más grave que la violación de una hija"".",1
"La biografía menciona otras costumbres sexuales de Gandhi ventiladas ya en otras obras recientes, como que dormía con jovencitas desnudas para probar su Castidad, entre ellas su sobrina nieta Manu. Una vez, le dijo a una mujer al respecto: ""A pesar de mis esfuerzos, el órgano permanecía excitado. Fue una experiencia extraña y vergonzosa"".",1
"Idea: Para que los invitados conozcan las siete virtudes que vencen los pecados capitales, los anfitriones esconderán, dentro de las envolturas de los dulces que están dentro de la piñata, una serie de papelitos con las palabras: humildad, magnanimidad, paciencia, generosidad, Castidad, templanza y diligencia. Aquellos que los encuentren, ganarán doble canastita de colación.",1
"Pide al Señor el don de la fortaleza para que puedas mantenerte firme en el camino y vivir los valores superiores de la verdad, la justicia, la fidelidad al Señor, el amor y la Castidad. El mundo, el demonio y la carne tienen desplegados todos sus tentáculos para agarrarte y hundirte en la inmoralidad y el desenfreno. ""Les escribo, jóvenes, porque son fuertes, y la palabra de Dios permanece en ustedes, y han vencido al maligno. No amen al mundo ni lo que hay en el mundo. Si alguno ama al mundo, no está en él el amor del Padre"", (1 Jn 2,14-15).",1
"Me acuerdo cuánto te enojaste el día que te enteraste de que di la primera comunión. Fue en unos meses que no estuviste, que te desapareciste no sé si con alguna de tus conquistas, que mi madre decidió enlistarme en el ejército de los creyentes y entregar mi alma al Grandísimo .Tendría como doce años y los sábados recibía las clases de catecismo en la que nos mostraban el camino de la pureza del alma, los votos, la Castidad, los pecados, un montón de reglas y nombres de santos que los soportaba por mi madre y por una linda jovencita llamada María, quien se sentaba delante de la clase y se esmeraba en atender las lecciones. Ella se sabía infinidad de pasajes de la Biblia, como si se la hubiera leído de cabo a rabo.",1
"A cada extremo de la mesa, una lujosa butaca, donde se sientan Justina y Patricia a fabricar. Debajo de la mesa, fuera de las vista del espectador: dos velos para oración; un balde con agua y una esponja; dos paños grandes; dos delantales, de cuero negro; dos pares de guantes quirúrgicos; instrumentos antiguos, plateados, brillantes, terribles, amorfos y grandes de cirugía; una pantaleta, de las llamadas ""hilo dental""; un cinturón de Castidad, con su candado y su respectiva llave; una gruesa soga con un nudo para ahorcar; cigarrillos; dos latas de Coca-Cola (una normal y otra light); una cubeta con hielo y tres copas, finísimas, para champagne; varios mazos de cartas para póker, sin abrir.",1
"Enterarte debo de que ocuparé sitio a la diestra de El Elegido. No oséis mancillarme, si no deseáis que os nazcan dos alas más como escarmiento por satisfaceros con vestal consagrada. Pues como está escrito, más te valiese colgarte una piedra de molino al cuello y lanzarte al mar, que ultrajar mi Castidad. Por lo tanto, te consagro a penetrar al Prisionero, pues así obtendréis merecida satisfacción sin que os condenéis al castigo eterno. Podéis hacerlo en paz. Anda, siémbralo al revés.",1
"No necesitan carta de presentación para abordarlas, pero este día el sexismo lo cargan bajo cinturón de Castidad, suficientes problemas los mantienen agónicos para pretender a unas jóvenes trabajadoras apenas recién conocidas.",1
